scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
450,12261.54,12,101.57,1,20.71,1,16.06,137.29,23.42,22.55,189.89,349.56,496.95,302.42,51.99,12.7,23.57,106.79,2223.47,119.32,22306.485163512712,340.4396718862977,39872.74572308068,1621.5519474858972,39832.48495603543,1618.0991501748763,19,True,True,True,True
127,5877.63,8,46.29,2,69.33,2,16.3,144.93,14.44,5.0,93.16,717.76,501.09,488.73,38.52,67.17,16.65,44.32,6854.7,52.64,102015.86676839345,623.8310083075586,847183.5490692211,22926.933226658588,844413.9218440212,23021.680788848473,10,True,True,True,True
453,7700.26,8,61.07,4,66.08,2,11.0,83.76,11.12,22.6,180.57,157.07,450.15,126.73,65.49,50.21,13.77,59.07,2036.35,55.43,54640.275257700356,532.9192728939329,19568.969187934574,149.85593437367044,18386.073798832982,115.09095047501084,5,True,True,True,True
421,7656.55,5,43.54,2,64.77,1,5.95,135.83,17.32,17.21,133.12,161.88,294.89,528.72,30.36,38.54,23.26,78.36,6461.18,111.93,92729.60794223718,466.3682244154426,691588.7358404686,30366.27148094556,689150.5386555066,30420.64971957648,22,True,True,True,True
455,11017.49,6,21.99,8,74.92,2,6.47,24.32,18.44,11.96,251.2,435.73,511.35,504.94,68.05,65.3,9.93,108.95,5353.71,113.13,90095.30800666874,1562.0311997272308,21992.022874511356,308.8438009588989,17776.016511326434,280.4252705577127,6,True,True,True,True
456,11924.65,7,29.72,4,59.56,2,5.74,62.34,18.63,24.63,188.46,451.72,218.05,333.12,62.87,23.11,18.32,25.15,6228.41,88.16,74927.94053518008,783.7259352663433,25555.267222554136,299.2658732837517,21628.576550957976,319.2128625641338,5,True,True,True,True
457,10596.53,5,25.09,7,50.96,2,20.28,113.56,37.1,7.92,93.02,259.76,533.99,140.62,49.72,57.11,15.88,71.13,8243.28,119.29,90881.21658627092,915.1449554940939,24998.69742592374,177.38146472885003,19306.816349467335,274.2522604622248,5,True,True,True,True
458,14097.36,9,26.52,3,17.79,2,17.65,143.53,31.68,20.8,96.89,195.22,285.29,294.1,34.23,38.72,16.35,146.05,8203.99,147.02,28807.105401214027,421.12366841811814,34980.002118856384,1037.837469323486,29950.35889362055,1074.3237799734095,15,True,True,True,True
459,17884.54,3,48.13,4,29.98,2,17.49,59.74,11.3,17.05,240.23,618.05,539.09,178.77,36.04,44.36,10.62,70.33,8363.52,57.35,35404.987968767186,648.1935981071114,25446.066936442076,444.09452390791125,19578.837993802503,323.22123711630616,7,True,True,True,True
309,8418.15,2,111.0,1,50.81,1,17.18,90.52,37.25,8.34,231.07,710.92,147.43,475.48,24.88,56.79,10.55,79.41,8114.49,35.49,48146.058300804136,470.01567667631883,890166.3349372552,35265.35404562465,886760.8527445048,35109.13897052623,19,True,True,True,True
461,17532.33,9,18.53,4,41.11,2,13.91,132.51,15.91,15.92,87.74,499.82,288.93,581.18,29.46,63.28,24.74,99.69,8059.04,77.61,46446.07902643461,690.6698250310345,25565.36589501493,481.5803825291999,19804.575287689982,301.83456059204417,6,True,True,True,True
462,17978.89,2,55.49,4,73.52,1,13.71,114.68,33.09,17.51,292.71,425.12,323.1,232.97,61.6,63.8,6.17,63.71,3726.8,47.24,42793.92286095907,688.8926210578996,20619.580038013228,359.6762262448529,17708.389443265867,354.6946175677249,7,True,True,True,True
463,18474.52,5,43.86,3,72.13,1,9.66,32.82,23.27,14.97,269.58,288.88,293.41,183.27,53.77,47.84,9.83,44.85,4794.96,113.92,47568.135812360386,391.7460410762293,22095.955949894058,216.04534532315438,18898.937977731355,235.1202120964941,5,True,True,True,True
464,13155.21,5,112.15,4,22.94,1,14.12,145.44,36.98,9.43,207.98,211.67,212.78,550.49,50.16,64.86,17.37,92.92,2413.75,49.68,27724.130590270768,384.5836697741555,20129.943008798884,287.28192674204166,18104.836039317197,287.97521721330526,6,True,True,True,True
465,18200.17,4,85.3,2,38.38,2,20.04,97.12,8.18,20.23,116.07,360.17,381.09,362.8,53.81,35.87,14.33,65.56,2593.14,117.48,20141.094215918045,349.80642178703204,20560.386786590127,431.0776453727983,18950.83190944186,450.4561013495381,8,True,True,True,True
460,5218.9,10,80.55,7,44.04,1,21.05,40.0,13.06,21.57,225.13,182.68,409.54,509.02,27.34,18.28,9.71,73.14,6680.2,110.02,143297.0844205078,1762.5238746835146,36155.93999090943,1264.3078734921667,32182.270141589543,1319.659445031588,20,True,True,True,True
467,12811.83,11,94.41,5,37.39,2,16.58,120.38,8.18,5.78,110.84,390.64,240.95,745.56,22.8,48.02,13.46,85.35,3477.78,42.6,36673.04040187452,712.3856277994039,21307.2894632818,371.3887461922539,18483.208860752202,367.33162576630207,7,True,True,True,True
468,16748.77,6,55.89,8,15.99,1,18.16,25.77,35.37,13.69,177.68,180.12,486.73,374.95,61.9,26.9,13.15,24.06,2630.88,31.93,15245.601981029553,272.7543888740145,19383.32401815947,404.06747678916105,16962.37135094987,365.6967930894779,7,True,True,True,True
469,12450.38,5,39.1,8,26.24,2,12.52,140.04,11.92,7.01,71.66,681.29,266.53,436.21,52.45,61.73,20.26,62.18,5493.56,105.39,34881.519007954244,671.5881504939175,21999.02495997714,164.58359539724137,17703.73312324475,142.27434932113277,7,True,True,True,True
429,13147.87,11,83.34,1,68.14,2,10.28,143.46,19.48,15.83,69.35,604.94,367.03,130.78,22.51,53.0,22.51,123.82,7716.11,69.32,46642.65771323089,304.50447952781735,814984.3242983328,42703.598943225916,811832.5973374891,42560.38719658351,30,True,True,True,True
445,12751.99,8,86.14,1,42.0,2,17.42,143.92,6.32,6.96,258.38,194.3,445.33,521.35,16.6,13.16,21.92,64.82,7768.52,97.61,38956.33038993133,335.8310970114813,836876.8579109249,41700.31658512582,833511.5143934992,41603.95285238761,28,True,True,True,True
472,12955.25,5,93.07,4,14.68,2,17.29,61.82,21.56,21.04,163.82,135.35,98.39,589.3,30.61,38.07,11.41,28.04,6313.12,138.82,27923.091489442602,424.927422128921,25841.240681519263,741.5879182171652,21698.274755177892,778.5978549848039,16,True,True,True,True
473,16396.34,6,53.3,4,28.56,2,7.64,41.22,15.16,7.03,206.58,651.28,354.14,572.13,62.35,23.2,18.85,36.9,2333.14,82.65,15008.899283341501,208.8082152223127,19779.248027264523,352.18263196897556,17758.220629969335,363.8455937933329,8,True,True,True,True
474,16800.63,5,87.32,4,35.63,2,15.41,87.0,23.3,17.51,187.7,591.54,107.24,531.24,27.58,52.38,5.56,117.3,6726.71,54.8,40741.77864634967,586.0562130675831,24236.469584677317,389.43919407554694,19317.084812107543,383.2479660768022,7,True,True,True,True
475,5818.74,5,27.51,6,70.06,2,10.17,71.2,9.6,24.28,119.29,373.81,325.84,205.18,66.0,44.02,20.96,102.56,3469.1,141.85,110613.07283987943,1595.2010438497964,21749.74340059312,201.58886419036187,19848.41120349667,114.28878176360504,5,True,True,True,True
452,19200.38,5,92.75,1,46.44,1,8.51,53.26,7.64,13.34,73.59,198.38,211.42,663.14,47.22,55.29,19.37,47.04,8078.49,66.02,33613.65608551268,312.9198314981829,632404.2953540913,42872.25396785312,628505.135937554,42737.313735068696,47,True,True,True,True
477,17419.97,3,71.33,6,47.58,1,10.72,50.21,14.52,11.12,101.25,487.13,219.13,704.11,67.19,29.1,17.43,130.87,4835.45,83.41,35927.17810567147,586.7718475875716,21586.483075384815,535.6200101698333,17581.66638237591,540.1776816955212,13,True,True,True,True
478,11511.96,8,42.28,3,25.87,1,13.97,111.56,11.09,7.35,238.18,217.84,96.37,414.81,32.66,33.17,14.06,88.45,6517.74,142.41,44594.54339213489,637.0648601047469,37015.312966489844,1207.718126710663,33188.76015974138,1271.7936721106198,17,True,True,True,True
479,8782.6,11,44.31,5,72.67,1,14.39,41.45,14.87,24.59,297.66,305.68,569.7,624.86,37.04,70.34,7.82,79.01,2211.04,122.81,59464.33278762579,1084.5207755216973,20218.965272383004,308.958917824955,18367.18357892671,255.0872356691986,6,True,True,True,True
480,15965.4,2,56.95,5,73.5,2,11.31,84.34,35.03,24.45,185.21,339.21,325.84,286.73,57.11,72.74,19.03,137.36,8733.1,115.14,90387.55801496842,1009.286516462154,25514.291064282887,236.272582624045,19156.435400806695,287.59713651513954,5,True,True,True,True
481,17818.26,6,44.16,6,63.57,1,5.05,53.48,25.26,5.99,145.55,328.29,138.68,338.92,71.54,48.45,22.94,103.83,4264.97,84.77,39411.72881415059,574.5350067490062,20605.743235091853,367.87631103097374,17183.61502626942,335.3234596512668,7,True,True,True,True
482,15737.6,2,90.5,2,65.82,2,21.22,54.42,25.21,11.52,111.77,631.59,489.65,141.26,62.26,15.72,8.49,25.22,2998.18,89.72,35359.811246488665,328.14184590414214,21296.53050230916,277.57677954544084,19734.519364831114,292.88676633333216,5,True,True,True,True
483,6574.7,4,61.97,3,42.56,1,5.59,138.51,23.67,17.27,77.09,249.98,346.6,541.28,70.91,20.53,22.93,149.15,3219.79,31.83,65240.84013765599,986.7908079872377,35787.70086081493,1339.5615813914942,34713.78031950608,1380.1348911404161,19,True,True,True,True
484,5785.45,10,100.7,8,26.32,2,18.2,141.55,19.65,4.35,221.95,221.92,249.1,394.07,51.88,24.32,16.23,96.87,5409.94,127.38,72279.85032474024,1016.1735750274145,24404.72700375266,458.0734143163771,20837.315852065036,408.7302284355494,7,True,True,True,True
485,12976.1,3,72.01,4,48.95,1,11.61,126.0,30.62,10.69,233.57,692.08,481.23,490.18,42.79,35.99,12.75,90.64,7362.49,30.61,67866.20434797385,873.4665819681144,28516.421034053103,471.49408676530004,23508.772861098234,436.8909449241809,6,True,True,True,True
486,16837.85,5,19.91,8,60.23,1,24.64,138.79,24.78,6.92,95.4,218.22,399.09,342.87,12.16,41.22,19.76,51.94,3307.89,84.89,31966.884317460033,335.02735357005145,19637.23334688857,274.4878742320317,16795.273376970497,258.16280633055374,6,True,True,True,True
239,5175.22,4,85.46,2,37.87,2,9.26,68.1,35.6,16.91,62.87,179.94,155.15,715.41,57.53,19.73,10.04,101.2,6321.36,146.89,58394.84708912873,270.6658827815732,871602.135892952,27227.830337306437,869538.7348887711,27132.173841803524,13,True,True,True,True
487,12666.34,5,101.0,2,37.7,1,14.13,96.95,6.87,22.89,146.01,523.32,482.56,197.69,34.86,37.57,18.99,107.8,6401.05,114.66,51987.2800571399,598.3983068862091,51034.14177656625,2500.850047930864,47789.82742847914,2505.054384547067,30,True,True,True,True
407,7324.9,9,110.78,3,43.22,1,10.06,105.91,12.03,13.02,286.73,714.9,394.81,366.46,28.37,38.85,17.88,81.03,8019.24,52.19,107877.40933852544,543.1048394086849,418778.3965263571,29973.959990144656,414856.698097649,29940.59738942839,53,True,True,True,True
489,14332.51,8,79.56,7,35.4,2,15.44,81.23,6.96,8.52,159.26,327.21,239.12,545.82,32.48,57.05,13.7,115.24,7508.12,146.32,45145.84126429374,275.76141106001836,23885.680359384496,224.88141917540122,18066.56919360217,204.3983370857082,5,True,True,True,True
491,16305.01,7,47.32,8,17.72,1,8.13,49.26,20.76,20.88,181.34,628.7,242.15,522.69,38.31,31.1,21.27,131.58,4629.16,134.42,20828.095417712044,210.55933725422503,21070.82961597306,525.6434701650915,17183.016214047442,461.55073350374056,10,True,True,True,True
492,13693.15,11,70.85,7,37.02,1,21.63,117.11,17.39,20.86,276.81,717.93,216.62,731.8,31.3,60.98,19.54,79.61,7798.31,54.83,58409.844481857894,983.2290329554186,24869.437852974563,343.7994863911346,18695.589247310178,347.0758848502892,6,True,True,True,True
493,17802.84,10,83.16,7,58.02,1,21.67,54.4,6.96,6.63,227.05,376.06,329.39,264.09,73.89,23.42,20.05,110.76,3025.42,141.9,28328.021349297203,708.3095592141068,19243.805943335567,364.56281473990174,16629.05395707002,317.4722601813667,10,True,True,True,True
494,18250.76,8,91.14,7,48.35,1,10.2,136.67,34.5,12.65,177.43,279.81,487.91,193.54,41.3,42.05,11.11,32.51,3917.35,119.41,31195.71138310039,597.2354915290156,20257.953054715683,392.5842669548288,16990.026392289757,344.0651397683503,7,True,True,True,True
495,14070.4,10,78.75,7,48.93,2,15.48,24.95,12.7,22.42,257.74,686.3,482.47,295.89,23.18,42.6,24.0,136.45,3263.42,107.78,35197.76198279872,503.11670544221846,19636.451405561664,344.75515682098757,16903.082063602295,374.3022111931105,8,True,True,True,True
496,18703.28,9,46.31,3,74.24,1,5.77,92.82,34.96,7.37,196.53,657.73,400.88,462.27,32.51,64.59,21.61,99.06,3494.04,58.6,37651.43161240533,538.3946889874188,21127.416212351764,317.9680399356707,18452.731397984644,352.71467153035354,7,True,True,True,True
497,11841.79,3,92.73,6,45.56,2,15.13,61.6,30.46,21.2,111.48,362.87,244.58,732.41,15.86,62.63,18.33,147.66,5117.08,139.84,59389.02483436807,345.4895941237482,22640.33075936496,246.49375668148338,18722.431367698457,244.72890014256944,5,True,True,True,True
498,16494.77,7,18.03,8,48.31,1,10.58,77.58,24.92,12.51,274.17,167.54,522.61,669.61,40.14,14.66,16.02,107.18,7427.86,43.93,50955.14963695318,1020.9899709007293,23721.194483857682,139.68706252733867,17646.39652869061,186.7296734130292,7,True,True,True,True
499,18935.99,4,37.33,4,17.88,1,24.11,116.31,36.76,13.3,59.96,503.22,397.0,382.08,71.79,38.89,12.62,42.04,4344.72,88.32,15903.163019382726,109.07741265997073,21597.9695394769,180.37352707030357,18228.047877080444,160.4170911458578,5,True,True,True,True
500,13366.14,6,78.99,7,37.9,1,21.25,63.38,19.72,9.2,274.03,470.93,235.09,283.3,62.77,39.17,14.84,83.49,3327.06,58.18,33112.259440123504,611.4709672208411,19895.899984821124,320.5439039996618,17135.257906815143,290.6583164711051,7,True,True,True,True
490,9347.14,6,93.94,3,24.07,2,7.63,88.05,36.71,22.18,262.28,323.46,595.44,216.64,52.19,24.94,7.47,141.02,4907.62,72.24,49586.034280834,515.7082728034338,32463.0441730336,1243.7835368639876,29975.37965082026,1203.1175942668492,18,True,True,True,True
501,19746.93,6,57.59,6,47.24,2,24.86,33.23,10.79,19.24,262.08,317.35,198.45,611.85,67.35,21.34,13.01,136.86,4265.9,75.94,31595.292580522844,703.9127976158654,20603.057163162423,309.92404446407176,16974.471857304532,267.66859703744217,8,True,True,True,True
502,7022.98,5,95.0,4,41.36,1,5.41,115.86,25.16,12.91,161.14,364.88,134.94,625.56,24.85,69.42,9.86,138.56,2965.79,64.11,69956.84171318769,560.7363689281243,23891.5804878357,626.4237209681291,22334.248316407204,626.8024469730871,11,True,True,True,True
164,6034.65,3,52.64,3,22.15,2,24.26,91.34,9.22,5.47,265.84,120.09,428.09,399.33,72.15,41.11,22.27,69.77,8464.72,75.19,55991.4317362948,418.89185135307565,686532.4519395134,31298.97883660562,682407.8445224332,31307.36420529641,23,True,True,True,True
505,17578.78,5,19.65,6,74.95,1,14.71,33.87,31.39,18.2,293.64,481.92,244.96,441.82,53.21,63.32,12.75,85.69,7626.94,143.72,73455.92647966329,1564.4158326098564,23649.470859813777,424.99319579094805,17792.027214206686,324.46868655795805,7,True,True,True,True
506,9420.72,7,61.4,4,32.43,1,15.02,149.16,23.1,13.65,186.5,742.72,430.32,415.19,49.72,70.06,12.96,147.42,2044.52,144.36,30964.912988912874,420.0024647256225,20181.6068923614,251.74635469322467,18637.018393373593,247.3270207390899,5,True,True,True,True
156,7009.99,2,27.19,1,16.62,1,19.87,141.49,12.88,5.8,154.47,199.29,230.47,360.04,38.58,61.95,11.23,108.26,8162.82,108.68,26678.84931993314,215.49293042887066,884527.5542350224,40606.54281562282,881473.4527163405,40528.1441655555,23,True,True,True,True
406,6041.13,10,110.67,1,42.77,1,19.23,149.52,26.54,12.54,109.02,540.65,456.84,517.95,15.35,42.78,5.73,122.58,4320.78,141.4,55772.271302481844,348.0874050271063,879877.1924073162,37542.32566584413,879166.7546195595,37511.76167406017,21,True,True,True,True
509,10553.95,7,77.13,8,52.25,1,7.58,38.73,11.44,19.76,147.36,507.09,499.48,264.02,64.81,22.43,21.22,69.46,7918.93,139.09,89534.8088796943,1419.8890605913336,24314.35837125009,164.91460623573525,18629.472023909755,186.7722448064642,5,True,True,True,True
425,6268.61,2,27.3,2,57.88,2,10.24,115.48,25.55,19.5,131.57,152.34,452.21,575.73,67.62,37.36,7.64,141.02,6492.03,26.97,82257.85754085449,563.133473834235,813803.1133811919,33929.17149560859,811177.9357561518,33866.160860539574,20,True,True,True,True
508,17510.99,4,106.45,2,21.55,1,15.16,141.29,19.03,5.62,249.15,299.44,137.89,266.6,70.76,63.49,14.79,120.37,6307.37,128.09,25987.931793494983,370.67182614231285,34242.32582764148,1485.189560325635,30609.839794538097,1528.5467709642523,28,True,True,True,True
511,19003.43,10,43.82,4,68.2,1,15.91,35.87,36.21,13.6,260.16,639.46,406.25,462.13,46.1,14.15,22.08,117.86,7824.39,30.73,63113.87445646777,1382.763451316897,24961.94503647636,400.9618518916366,19240.08052267719,329.2081668478286,8,True,True,True,True
510,13445.56,6,37.52,4,38.16,2,4.23,45.65,18.45,13.09,288.92,634.55,117.82,226.75,71.4,12.88,7.78,120.39,7692.93,85.86,54556.8869870977,879.0551475035458,27352.7865438892,853.3926681781121,22364.334263804732,842.1216158511654,17,True,True,True,True
514,15003.21,5,33.34,7,37.53,1,21.97,119.1,23.52,17.51,240.61,160.26,399.95,498.78,35.4,67.03,7.18,56.87,3723.21,64.71,26535.086953778187,392.51808854623414,20501.244735541826,337.88827198227204,17267.71574228442,311.0662931487357,6,True,True,True,True
512,7582.52,9,21.44,8,26.65,1,9.4,135.5,9.61,15.24,116.63,406.85,544.16,646.24,28.76,65.08,21.52,65.24,5775.56,56.74,59429.109456418024,1045.7223285920124,23719.226258058265,363.6645396828583,19497.61860197091,367.15234761624964,6,True,True,True,True
515,14739.33,12,108.04,1,71.27,1,21.57,147.69,28.69,16.95,139.51,155.55,574.86,575.49,74.72,58.71,7.57,93.27,2344.22,77.29,38643.245169057576,636.3277231473596,39150.77999203019,2016.0056879279425,38771.7166027561,2097.2492035880014,31,True,True,True,True
517,16555.03,9,40.12,4,21.22,2,18.27,58.72,30.14,4.24,210.53,285.72,258.34,280.7,22.45,20.76,5.39,131.64,3379.79,62.46,15793.465638326725,245.60871899757834,20069.03189338474,259.6034151538864,17555.43626419645,221.6633733284668,5,True,True,True,True
518,8152.24,9,59.82,8,59.01,2,9.4,134.27,35.37,21.5,105.23,383.93,427.87,664.52,45.17,72.26,20.57,30.12,4841.12,132.39,95394.10305990984,1990.5445281349403,22593.02944426038,217.7221901306702,18888.6109801545,256.7804986830806,8,True,True,True,True
513,10614.12,6,68.17,3,37.51,1,18.47,35.01,17.21,12.36,60.48,533.01,521.26,250.63,70.1,17.43,24.88,65.64,7209.94,139.29,62294.244575207216,965.4837877517384,46872.20081998494,2236.8145134083393,42967.44485443119,2257.3063808382617,30,True,True,True,True
520,9050.31,9,31.48,4,30.44,1,9.15,111.38,22.53,22.29,157.79,190.61,387.06,261.68,24.11,70.67,15.66,60.84,1758.97,124.65,25245.49215118457,393.16996098712644,19157.508988535817,180.24803842563102,17908.447168116032,195.99898599448582,6,True,True,True,True
521,16685.83,10,63.55,3,15.78,2,18.21,29.34,16.86,20.88,122.73,406.56,442.25,370.12,63.43,12.72,6.96,59.64,3224.02,32.33,12155.507053972664,161.7038362065276,20495.529135941582,281.51031179231825,18264.548078977157,307.76731833205366,6,True,True,True,True
503,11062.38,9,84.66,2,44.41,1,7.18,127.96,37.28,17.03,209.66,737.45,256.19,358.78,67.72,46.74,11.93,130.75,6177.94,91.55,63028.10023229601,714.3395224879558,90099.05846808704,18967.483143824244,87171.0971407646,19066.281315441473,75,False,False,True,False
523,5068.55,9,50.46,8,49.22,1,8.31,61.66,9.43,10.88,64.01,122.66,454.71,181.08,44.48,48.68,9.53,91.23,6121.78,84.66,144896.81526162862,1826.0859175524931,27611.34645817242,597.6134273652384,24087.45961176159,658.7215458721122,10,True,True,True,True
522,5125.28,6,111.28,6,25.74,1,13.81,108.4,18.26,7.02,298.08,197.91,437.26,158.56,12.86,13.1,23.89,108.05,6906.89,100.49,103065.50475598696,1645.681537527775,42632.26136538078,1367.6009890515807,38875.35354180323,1369.8359060718715,16,True,True,True,True
524,6453.18,4,53.96,5,27.72,2,15.51,121.21,9.54,16.19,67.11,251.3,333.11,432.53,43.56,28.88,10.92,142.81,5002.11,141.77,67401.2314920601,675.0013851230171,30707.381022025827,956.6968511201253,28063.12430608092,930.7706421096412,14,True,True,True,True
516,6126.31,9,20.37,6,40.24,2,9.79,42.97,34.1,21.17,156.73,744.15,129.1,741.49,14.72,19.77,12.27,138.96,8967.7,79.85,140931.79431311888,2054.3982670201895,56981.33686209609,2741.256370468246,51246.078003738905,2763.1842071387646,31,True,True,True,True
527,12566.31,6,49.31,4,45.23,1,16.95,141.26,17.79,10.45,119.02,332.14,276.14,438.48,24.11,35.16,16.91,66.64,5410.1,132.81,54070.51890919043,528.5080194874969,23769.43546648602,199.45229416163502,20186.314290433016,235.4690281494521,5,True,True,True,True
528,18040.14,5,74.2,3,22.88,1,14.11,66.62,11.1,4.08,182.13,211.5,177.66,229.01,55.55,49.06,6.3,71.2,2052.31,50.94,14458.776631930094,267.6426242431242,19046.855108437845,274.83213049114545,17448.336396910116,232.0773816016912,6,True,True,True,True
380,8180.07,10,80.69,1,70.71,1,9.17,90.01,25.92,9.73,267.44,605.23,452.13,529.05,58.03,35.02,10.61,48.31,7798.9,108.49,55159.196684956034,598.9731870178693,886462.3399081043,48252.054125746035,883392.5251796285,48250.05460938278,32,True,True,True,True
530,14267.69,10,104.57,2,47.54,1,24.26,83.32,37.12,18.01,84.53,314.78,232.38,268.25,21.45,27.81,23.95,119.65,4743.19,29.51,40753.053076368014,412.7401607210682,31363.673376382074,961.6802495110713,29159.043591005975,1005.0926786977479,15,True,True,True,True
531,17353.72,4,65.0,8,61.87,2,12.47,122.49,25.69,22.66,124.45,194.59,296.37,455.51,35.44,74.64,22.23,149.11,8881.73,26.71,72655.62448979665,1166.442638124085,24183.837325146946,446.5339343103121,17271.4501464787,390.9470490090879,9,True,True,True,True
454,6626.59,12,44.16,4,21.05,1,7.69,113.19,6.82,9.91,88.43,488.04,573.42,221.08,63.5,36.73,10.7,72.76,8791.77,79.07,66499.30550508715,389.5372354309043,185721.82908339484,43101.25206599006,181150.76454777704,43155.59057543887,75,False,False,True,False
533,13344.66,11,103.16,6,32.65,2,11.62,34.24,29.47,21.67,240.57,154.78,415.87,539.15,53.58,27.28,9.36,32.61,8330.52,125.16,52169.66247275817,921.7092786248127,25362.313773583694,373.77529722881224,19235.402583822397,276.4091119883455,6,True,True,True,True
534,12169.26,2,28.05,8,72.4,2,7.01,137.64,6.86,19.51,228.07,539.34,494.8,409.09,31.56,55.64,18.43,98.59,7325.26,113.04,97368.22316698171,1898.360424246494,23779.970058160136,484.25950590754144,18151.028048554363,389.9264632840982,8,True,True,True,True
535,19556.7,3,43.97,2,53.18,2,11.65,25.35,18.77,21.46,105.92,301.69,494.48,221.5,41.56,21.95,16.41,97.04,8591.24,140.56,49375.32757990009,862.6536001735151,39071.375975646624,1330.0294337468365,33898.97052834476,1195.5750341523815,16,True,True,True,True
525,15981.89,10,19.04,1,17.63,1,22.49,82.05,33.29,22.93,231.42,129.24,587.29,290.54,56.46,24.51,8.88,56.39,4209.55,125.8,17458.51170054026,170.39397067573807,92127.0349818241,21338.53317486396,90942.96565075155,21476.35489039067,75,False,False,True,False
285,5570.36,6,108.87,2,14.85,2,23.08,55.24,24.44,19.32,198.59,232.91,325.12,191.98,19.01,40.03,6.43,133.17,3469.02,85.04,49808.66281316823,500.615242644894,349107.93732306757,32379.85786824119,349224.457967524,32372.929722039786,75,False,False,True,False
538,12753.72,3,98.1,8,12.21,2,19.57,116.99,12.35,16.69,103.04,478.83,157.88,681.55,57.73,54.0,16.16,24.57,6436.06,133.99,26773.364716709002,233.30875629039912,23003.41468044711,405.3990456937078,17927.25627109648,368.1033460323313,7,True,True,True,True
537,10253.99,11,48.38,7,44.66,1,13.11,42.58,15.73,11.54,97.5,218.06,140.22,182.43,69.92,14.13,4.3,98.45,5117.34,81.43,55843.53563717655,1479.8257574219492,21728.954555552198,326.7711710983947,18146.928258579628,345.9428113380911,10,True,True,True,True
540,8805.33,4,21.61,3,74.38,2,4.46,78.04,37.47,9.25,193.16,589.95,316.76,463.82,46.99,15.73,24.72,112.15,4085.44,52.44,89755.01602648618,1318.8770475399465,31252.47306004265,191.5369177404781,29306.015140021314,237.56152688431823,5,True,True,True,True
541,15853.32,2,44.11,4,47.19,2,8.49,86.13,9.82,21.24,213.61,678.54,179.0,351.72,60.9,24.44,22.27,141.34,7302.8,49.09,52157.132386726524,1132.2536263026207,24866.291694570467,443.7629617946728,19794.124965506642,403.99607715641474,8,True,True,True,True
542,19499.0,10,19.89,8,13.89,2,17.72,116.55,15.41,18.64,232.75,413.87,135.11,240.19,55.18,32.67,12.21,79.27,2330.65,43.9,11847.42731243959,216.7976030172316,18917.156920356363,235.2042426017962,16704.550907411092,202.8775867073138,6,True,True,True,True
543,11852.28,3,60.16,6,40.07,1,12.32,38.23,8.57,24.06,165.81,385.2,539.16,495.11,12.14,70.84,24.25,34.24,4226.08,28.92,41053.02790722056,469.9651205831271,21457.352976544084,410.5056987928917,18241.11240939718,401.1883570520116,8,True,True,True,True
544,9826.81,9,54.24,8,38.17,1,14.43,123.5,31.32,6.32,246.19,639.24,390.37,309.58,46.45,27.81,14.82,61.5,3127.47,57.06,39013.01078917216,351.54979871400053,19928.022627651393,154.69081708511112,17295.447376655397,178.12441410678267,5,True,True,True,True
545,7951.66,10,79.64,7,73.45,2,5.58,57.9,12.72,4.36,220.36,194.78,490.29,419.52,34.51,64.32,14.93,64.9,2783.53,31.19,73023.20240630428,1314.3097102858253,20126.208246671198,101.68505281539342,17937.81336909178,111.8980986719623,7,True,True,True,True
546,16302.37,11,52.8,5,44.43,2,24.92,59.59,36.99,22.58,118.05,146.1,451.46,692.24,34.15,48.71,5.37,132.77,3431.38,118.79,29583.930000594268,604.9524913097014,20603.441197606913,400.6401061950332,17625.9750727068,380.54246803491833,7,True,True,True,True
451,10914.27,5,104.3,2,60.48,2,15.6,46.3,28.91,14.74,108.62,287.5,358.33,157.81,13.76,25.89,10.76,25.41,8155.97,58.45,81330.12095168406,380.91583581517335,419520.21073864045,40503.25895096087,415864.6032143432,40516.338576135466,75,False,False,True,False
